gene	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast
ENSG00000276127	0	0	0	0	0	0	0	3.31867	0	0	0	0	0	0	0	0	0	0	0	1.60543	0	0.395864	0	0	0
ENSG00000276141	6.858473	0.226605	2.79956	0.250386	13.184075	2.199171	0.8985092	2.281948	2.233316	0.445917	3.655341	2.612957	2.293843	3.861548	2.28748	1.43509041662	1.551004	3.82417	4.333222	2.394953	7.210724	2.279573	1.448534	4.7005839	2.218564
ENSG00000276180	0.990792	1.30458	1.72862	2.70281	1.11702	2.27493	2.03174	1.54597	0.529871	1.05256	1.61729	4.79899	1.59388	1.38671	2.26298	2.6499	1.44501	0.853465	1.96379	0.746419	3.09786	0.369098	0.871718	0.551212	7.45592
ENSG00000276203	2.65206	0.0939656	0	0.778193	0.143517	1.04103	0.102363	0	0.114569	0.495888	0	0.309201	0.501795	2.06995	2.990669	0.235502	0.816265	0	1.122105	0.146811	0.0876848	0.286631	0.249824	0	0.748123
ENSG00000276204	2.73022	2.11975	2.6816	2.35476	0.654995	0.95701	1.20839	3.17231	0	0.631636	3.77445	1.17936	0	0.661934	2.00384	1.41074	2.34294	3.05024	2.36332	1.6677	1.88437	1.86716	0	2.09668	3.42812
ENSG00000276234	12.258955	18.454116	18.394926	29.36553	4.48372	28.1066048	10.916154	17.494299	35.606181	14.26485	21.50462	41.822005	21.7710551	20.80152	31.958159	28.846543	16.281927	13.5253753	30.07219	26.332727	19.20909	20.30205	23.592292	11.146273894	18.943343
ENSG00000276289	0	0.06505227	0.514309	0	0	0.04730264	0.04992423	0	2.448705	1.303243	5.687574	0.734807	1.430371	1.318985	1.02848	1.3591991	1.07469	1.0980388	1.172091	5.126801	1.91982	0	1.4147046	0	0.0979436
ENSG00000276291	61.1649	44.169	69.5606	55.55124	89.1013	58.80676	46.43576	46.398	46.66426	70.04929	61.71989	98.99463	88.69281	89.1402	58.83885	45.69277	29.38236	38.50475	53.91636	69.3197	61.48284	48.56774	21.44102	33.8317	89.05388
ENSG00000276293	12.42909	8.50067	6.12417	8.51267	11.3943	3.83774	3.01891	5.26095	8.13974	12.50153	4.07303	6.44165	15.66347	4.84204	7.87501	6.24567	13.83796	22.27607	6.56466	14.1166	5.43797	8.43763	8.74371	6.09973	16.2536
ENSG00000276362	0	0	6.25147	0	0	0	0	2.23786	0	0	0	0	0	8.89866	2.63465	3.30279	0	0	0	6.40067	0	0	2.50532	0	1.64172
ENSG00000276375	0	0	0.828573	0	0.298327	0	0	0	0	0	0	0	0	0	1.15968	0	0	0.60968	0.57172	0.991719	0.307548	0	0	0.563811	0
ENSG00000276386	0.326925	0	0	0	0.48129	0	0	0.419382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276410	0	13.9876	0	0	0	0	0	0	0	0	0	74.6756	0	3.00917	0	0	0	0	0	6.60337	0	0	0	0	0
ENSG00000276486	0	7.44724	0	0	0	0	0	6.62516	2.87112	0	0	0	6.80269	0	0	0	0	0	0	0	0	9.68663	0	0	0
ENSG00000276521	7.56144	3.38878	0	10.1608	0	0	0	0	3.95618	0	25.6283	0	3.1012	0	3.54172	0	0	0	0	0	0	0	0	0	0
ENSG00000276545	3.72436	0	0	2.72281	0.186216	1.13837	0.340264	0	2.40857	1.58886	0.60423	0	2.58374	2.4851	0.67636	2.1068	0	1.2747	0.511025	1.68077	1.12375	0	0	0	0.330531
ENSG00000276547	0.439605	4.22257	1.47239	3.5658	1.0151467924	0	3.901364	0	4.82884	1.76278	1.70523410912	0	3.01203	1.68713	2.11003	0	2.11536	0.568433	5.20376	0.638431	12.2489	6.80997	9.36019	4.0707	0.871815
ENSG00000276550	19.717258	27.89869	25.91437	48.36453	16.83278	18.99564	35.165549	7.88824	9.06338	10.56054	12.537314	37.72991	22.74193	38.289285	10.579831	17.249675	13.081543	14.234276	13.5964	19.76135	13.52636	15.08739	12.9175	19.89184	26.656347
ENSG00000276563	38.2968	0	8.79782	0	0	10.5078	0	0	0	0	0	0	0	0	0	18.5339	0	0	0	0	0	0	20.8582	0	0
ENSG00000276569	0.728642	1.48457	0	0	1.15526	0.84053	0.59971	0.291734	0	0	0.394438	0	0.304236	0.306119	0.357013	0.523179	0	0	0.520383	0.567901	0.34712	0	0	0	2.10024
ENSG00000276576	0	0	0	6.11014	1.912	0	0	0	4.02335	3.48542	0	0	0	3.94532	0	0	0	0	0	4.20916	0	3.21801	0	0	2.32728
ENSG00000276578	9.25974	8.65459	5.17021	13.2354	46.7682	33.3459	7.88382	3.66138	3.21069	1.61573	3.86845	6.52558	7.56717	4.93653	15.8193	21.8284	4.47509	17.159	10.6928	8.6335	0	2.22362	2.7419	6.31515	9.44874
ENSG00000276592	0	0	0	0	1.50789	5.44966	8.55618	0	0	0	0	0	0	0	0	0	0	0	1.32815	0	0	0	0	0	0
ENSG00000276600	15.7351	7.73628	12.899	2.6334	4.161916	8.134	4.34148	11.17357	12.2209	13.74485	13.08496	11.86682	14.01769	12.36633	6.38483	16.801	4.16459	5.08221	20.64793	15.3411	0	7.14504	7.53621	0.35714	12.5664621324
ENSG00000276644	0	0	0	0	0	0.12114	0.126823	0	0	0	0	0.12254	0.14789	0.309263	0.169457	0	0.180167	0.0985456	0.0763345	0.158589	0	0.142206	0	0.208016	0
ENSG00000276662	0	7.15636	1.31137	2.08422	0	0	0	3.65777	0	0	0	0	3.77935	0	2.1538	0	0	1.01716	0	7.01996	1.00183	0	1.02954	6.31757	0
ENSG00000276692	24.5704	0	0	12.3594	4.51677	32.5537	5.18633	7.02232	13.323	7.73799	56.5654	0	18.8642	0	16.2753	16.4198	35.7662	76.5452	16.7124	8.03366	9.64418	4.94001	14.4047	8.37206	0
ENSG00000276710	0	0.245074	0.320663	0	0.167332	1.400668	0	0.266605	0.878051	0	0.102539	0.139396	0.255349	2.492484	0	0	0.250474	0.387767	0.137709	0.496822	0.254208	0.459091	0.987683	0.216221	0
ENSG00000276715	0.243255	0.204265	0	0	0	0	0	0.189683	0.25033	0	0.191076	0	0	0.416828	0	0	0.696141	0.205876	0.311257	0	0	0	0	0	0
ENSG00000276795	3.15449	4.06283	0	2.82499	0	10.4363	6.44005	2.91398	3.27676	0	0	8.22772	5.15244	0	5.92286	0	9.10729	2.8247	6.27393	2.39837	5.14737	8.75554	2.81883	0	2.59195
ENSG00000276805	9.816444	0.396388	0.669061	0.726714	0	0.342816	0.92002	0.622918	0.475454	0.396571	2.37757	0.934399	0.780647	0	0.666323	0.349548	0.303298	0.121889	1.7501	0.620595	0	0.431315	0	0.758767	0.815297
ENSG00000276810	0	0	0	3.5775	0	0	1.35748	1.59457	0	2.09971	13.4843	0	1.64914	3.19581	0	0	0	0	0	9.14103	0	11.4565	0	0	0
ENSG00000276840	7.74952	8.82761	6.34163	0	0	17.6337	0	2.37495	2.59708	9.14518	5.61916	0	0	0	0	0	0	0	0	0	0	3.22352	0	0	0
ENSG00000276868	0	0	0	27.2979	0	0	0	0	0	34.9474	0	0	0	14.8045	0	0	17.6979	0	1.9497	0	0	9.4704	0	0	18.996
ENSG00000276945	0	0	0	3.49729	0	0	2.65442	0	0	0	0	0	0	0	0	0	0	10.4281	13.0728	0	0	1.40118	3.49765	0	0
ENSG00000276950	0.401171	0.330467	0	0	0	0	0	11.07462	0.822987	0	0	0	0.703092	0	0.499209	0	0.374364	0	0	0	0.344768	0	0.333548	0	0
ENSG00000276966	3.74196	2.18891	0	0	4.6842	0	0.568843	0	0	0	1.35468	9.65675	0	0	1.89551	0	0	0	0	3.13064	0	0	0.365434	0	0
ENSG00000276975	0.130108	1.21315	0.933019	0.505629	0	0.191066	0.618685	0.113127	0	0.347037	0.237482	1.66713	0.143699	0	0.862771	0	0.0559622	0.547571	0.299868	1.66829	0.615557	2.820047	0.29146	1.24489	1.25287
ENSG00000277024	0	0.282299	0	0.313035	0	0.4675	0.651089	0.239617	0	0	0.498978	0.796624	0.498845	0.261881	0	0	0.310875	0.481603	0	0.747571	0.289794	0	0.283327	0.690724	1.51276
ENSG00000277043	0.965283	2.0631	0.561607	1.31845	1.60927	1.6985	0.50649	0.840967	0.675391	1.02457	2.36029	2.18924	0.861758	0.690167	0	0	0.467845	0.83027	0.636999	0.405467	2.15401	1.41386	2.23908	2.1421	0.630654
ENSG00000277053	17.2596900040963	39.508490165579	33.0181000133294	16.493487	30.5624100120245	29.37902	9.344334	12.38616202	13.26298	10.285406	17.951468	34.272114095	17.669608	20.35833508489	10.144390509	19.42171	10.913125	24.574511	11.6474	27.48229	11.1880954687	13.158272004057	10.132832	11.03784	22.293379
ENSG00000277072	13.92364	12.184938	15.94366	35.9562	12.09779	16.08219	20.27502	20.778229	2.43316	13.87117	13.81535	22.32017	13.33084	7.04063	20.87711	30.62482	15.79711	18.263611786	10.64852	21.05742	33.21611	19.6412356	14.59874	26.771864	44.8044
ENSG00000277117	0	0	0	0	0	0	0	0	0	0	0.731512	0	0.000310236	0	0.999518	3.21457	0	0	0	0	9.69435	4.80082	1.3732973	0	0
ENSG00000277125	0	0	0	3.50793	0	2.08934	0	0	0	6.29466	0	0	3.41401	0	0	0	0	3.00356	8.53959	7.11627	0	0	0	4.74063	0
ENSG00000277149	4.8142	2.42516	1.83969	1.691614	0	8.58447	5.539605	2.691646	0.948522	3.844099	0	3.79296	3.002809	3.74447	2.702512	2.126879	0.960032	1.86961	2.57277	2.380441	1.379274	0	0.346815	1.96914	0.352277
ENSG00000277150	0	0	0	0	0	0	0	0	0	0	4.96079	0	0	0	0	0	0	0	0	0	0	0	0	0.379191	0
ENSG00000277161	9.49213	12.47754	9.00037	11.93821	14.67657	5.628390325817	4.65106820785	5.545123	10.97408	7.98998	14.46941	15.36884	4.798042	15.90706	1.74461	1.800047	7.85898	1.73826	3.462995	3.195778	11.8769	12.13932	7.81869	0.331633	10.816951
ENSG00000277203	3.14925	1.53464	1.63876	1.9147	0	3.6694	5.26958	0.54487	2.63175	6.3341	0	0.225568	1.40327	0.872475	0.318533	0	2.72393	3.0023	2.30739	2.37028	0	0.785727	0.921879	0	3.46912
ENSG00000277258	2.526748	3.50175	0.406586	3.48918	0	0	4.86501	4.284452	6.17367	3.43125	4.183817	13.19619	8.2199	6.341431	1.5494615	1.59119	1.600202	1.13301	1.814048825	1.47612	10.277	1.845125	5.30327	13.4635	8.51519
ENSG00000277277	0	7.56236	1.21737	0	18.6539	0	0	6.75738	0	0	0	3.4897	1.74587	10.4476	0	0	0	0	0	0	0	0	3.80515	0	0
ENSG00000277288	0	4.84875	0.795308	0	37.3411	24.29764	7.71708	1.522979	1.29201	0	2.82848	4.380499	8.829025	3.39962	0.63324	3.30773	1.33991	0	9.93613	3.42257	0	2.24984	0	0	14.6026
ENSG00000277297	2.81744	0.893554	0.456387	0.368851	0.594388	0	0.545006	1.54769	0	0.416008	1.2989	0	1.58225	0.984842	0.71295	0.968338	0.39278	0	0.524577	0.300043	0.70627	0.294611	0.699706	0.443859	0
ENSG00000277358	12.8278	10.8917	14.4373	0	0	0	6.40263	10.5211	53.4118	42.2099	16.2022	0	19.2095	20.5134	21.3421	44.3546	29.4987	0	8.48915	9.68523	0	25.1839	33.3851	14.0997	0
ENSG00000277363	0	0	0	0	0	0.048235	0.175813	0.339956	0.261861	0.0792845	0	0.164885	0.100458	0	0	0	0.193676	0.2041862	0	0	0	0	0	0.083223	0.0865119
ENSG00000277399	0	0	0	0	0	0	0	0	0	0	0	0.0416757	0.362255	0	0.1172967	0.316051	0	0	0	0	0	0	0	0	0.0874885
ENSG00000277406	21.9593	0	9.24131	40.0643	0	27.1149	19.3703	0	0	0	8.45828	0	0	8.41285	5.64571	0	0	0	0	7.6619	5.05379	11.4758	0	1.9264	0
ENSG00000277443	2.253	14.4754	2.07286	0.802682	34.0401	36.043	28.0796	5.73149	19.3667	10.9681	3.138	41.1147	36.5825	21.1791	2.94604	24.6557	11.5847	1.60116	31.2709	19.2843	3.30759	15.2859	6.24752	1.55142	27.5626
ENSG00000277447	0	0	0	5.13065	0	15.1725	7.729	0	6.00232	6.49464	5.01976	0	6.87428	4.66651	0	20.5307	0	0	0	9.31481	4.65562	8.75717	10.269	0	0
ENSG00000277462	2.20201	3.97179	2.76525	3.62247	0.229535	5.1663	0	0	1.95265	2.89239	0.727609	22.8137	0	0.498168	5.01866	1.9957	3.30786	2.80733	2.59004	5.25551	0.269445	3.18986	7.9255	12.8831	7.09237
ENSG00000277481	0	0	0	0.558878	0.0761218	0	0.0697362	0	0	0	0.410699	0.391844	0	0	0	0.123644	0.198043	0	0.133587	0.152731	0.278164	0.0766681	0.177929	0.114604	0.546722
ENSG00000277561	0	2.2941e-08	0	0.613308	0	0	0	0	0	0.773972	0	2.05597	0.514448	0.539286	0	0	0.528895	0.293084	0	1.00093	0	0	0.290145	0	3.33373
ENSG00000277586	0	0	0	0	0	0	0	0	0.142289	0	0	0	0	0	0	0.639633	0	0	1.032961	2.20325	0	0	0	0	0
ENSG00000277632	0	0	8.190592	0	0	0	0	6.38167	12.81991	4.81944	1.67806	0	4.24542	0	2.75231	1.20703	0	2.65983	4.20992	5.707197	0	0	3.203503	2.21962	9.114355
ENSG00000277702	25.8984	21.3013	53.9966	41.0698	0	12.1174	100.125	0	50.8438	1.20665	14.005	0	102.399	90.0298	29.3239	47.9574	37.6985	0	55.4557	69.7872	23.4659	62.288	0	0	9.9495
ENSG00000277726	0	4.63204	10.10778	3.25424	4.76453	5.058772	7.00083	3.61059	6.57313	26.83806	8.695544	3.65422	18.21357	3.6928	16.250103	4.27896	16.813	7.30254	8.12766	11.3003	4.03719	4.10545	10.1462	0	14.6325
ENSG00000277734	0	3.81647	0.833239	0	0	3.32857	7.8978	0.566487	1.53729	0.766116	0	6.09397	2.92391	6.53221	1.33003	10.4035	0.702848	0	11.5104	12.5595	0	0	0.638651	4.7948	4.19696
ENSG00000277758	0	0	0	1.08237	0.939211	0	0	0.434377	0	0.375002	0.473814806	0.753653664	2.76766	0	0.363833	0.570074	0.183601	1.00865	0	0.321029	2.024	1.72718	1.07559	0	0
ENSG00000277769	0	0.919094	2.57741	0	0	0	0	0	1.67815	0	0	0	0	0	0	0	0	1.35371	0	0	0	0	0	0	0
ENSG00000277791	188.675	220.65068	135.32833	99.63	121.558	257.02809	175.63849	211.177	261.106	224.5702	139.8980055217	118.45251	214.045	193.50036	203.065	171.882	149.071	174.44023	195.9303	267.359	154.02174	289.286	153.455	140.075811651	203.9858
ENSG00000277865	0.490187	0.141003	0	0.160794	0.494485	0	0.423059	0.360436	0	0	0.127722	0.235387	0.470008	0.776	0	0	0	0.391607	0.106905	0	0.409633	0	0.124555	0.445271	0.95061
ENSG00000277877	3.11668	8.1456	0	0	10.54334	0	8.95948	2.64593	8.48143	0	6.3157	7.91526	4.53532	9.019768	0	7.96143	6.72135	0	0	10.2295	4.71711	0	0	5.8292	15.1165
ENSG00000277957	0	0	0	0	0	0	0	0	0	0.35413	0	0	0	0	0	0	0	0	0	0	0	2.10435	0.712925	9.57897e-09	0.42326
ENSG00000277971	0	3.81727	0	0	0	0	1.47769	0	0	0	0	0	0	0	1.68524	1.01978	0	9.58731e-08	0	0	1.89581	10.034	0	0	0
ENSG00000277972	9.22868	7.22014	25.62716	11.07278	10.83955	4.72454	4.1836	9.67224	4.315807	20.5214	11.87009	2.208385	11.66003	4.16332	4.74449	10.97117	16.89471	5.375	5.45595	13.17606	8.90837	9.24975	12.712235	3.362217	22.65968
ENSG00000278001	0	14.5959	0	0	8.5384	5.50805	0	5.9014	0	0	5.00252	0	0	6.75609	7.49924	0	0	11.5629	0	8.6169	0	3.20597	3.97758	0	6.22102
ENSG00000278023	0	0	0	0	1.446063	0	0	0.336858	0	1.00215	0.360431	1.37146	0	0	0	0	4.893294	0	1.26144	0	0	0	0	0	1.14105
ENSG00000278053	7.35325	11.381476	18.13733	5.139133	0.342712	12.957917	2.857517	11.82059	10.97409	6.29613	4.74428	4.062102	14.37609	22.76834	13.03471	13.692277	3.816975	16.645318	7.48695	8.211302723917	16.5957	11.60814	17.383131	12.84472	16.73681
ENSG00000278080	0	1.46517	0	0	0	0	0	1.75436	1.13443	0	1.90006	0	0	0	0	0	1.29561	0	1.45302	0	1.83743	0	0	2.85788	3.54712
ENSG00000278129	1.81218	1.98225	1.82357	1.01887	3.28135	0.701207	1.63778	2.04862	2.45177	3.26968	2.27051	0.67418	1.227	2.97291	6.05857	2.27404	2.387	4.44541	1.74995	1.32113	5.31591	2.51515	1.16304	0.178246	2.67495
ENSG00000278131	0	0	0	0.610206	0.25102	0	0.759543	0	0.359515	0	0.413501	2.85058	0.268166	0	0	3.23624	0	0	0	0	0.602686	0	0	7.25355	0
ENSG00000278134	3.14234	0	0	4.209	0	0	0	2.48546	0	0	0	2.04697	0	0	0	0	1.51819	4.15526	2.14652	1.26759	1.33324	0	2.79135	1.69608	0
ENSG00000278195	0.13091	0	0.154814	0	0	0	0.0901396	0	0	0.139882	0	0.185766	0	0.109636	0	0	0	0	0	0.0983897	0	0.0986688	0.114643	0	0
ENSG00000278205	0	0.831604	0	0	0.28525	0.249608	0.267012	0.295808	0	0	0	0	0	0.323293	0.356398	0.774089	0	0	0.31941	0	0	0.792103	0	0.44505	0
ENSG00000278213	5.07259	0.729488	2.85174	4.81208	0	1.63612	2.82601	2.36068	0	0	3.41377	2.68954	0	0.678211	1.15495	0	0	1.44234	0	1.25268	2.18444	1.22332	0	2.73822	0.530663
ENSG00000278215	0	11.3209	0	24.2014	0	17.9312	0	10.7908	0	0	0	0	0	53.909	12.4828	0	12.7405	21.6993	8.63873	10.0291	11.5859	0	11.5426	85.8852	23.2119
ENSG00000278224	0	0	13.1163	0	3.00379	0	0	0	1.41875	18.4065	0	0	0	4.12252	2.44699	0	0	0.41001	0	0	0	0	0	0.363101	0
ENSG00000278259	31.061632	22.99804	26.8778233	23.517126	29.273997	13.3992875	31.490409	13.433382	18.0677268651	13.4607569189	59.6267	63.377232	38.630903	20.178279	12.562919	29.155851	27.473341	23.078145	53.0290570709285	35.984589	52.038376	23.354197	27.412295	16.623157	55.0470329332
ENSG00000278272	0	0	0	0	0	0	10.7807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9828	0	0	1.83056
ENSG00000278275	0	0	0	25.7169	0	14.3036	0	5.74876	7.48695	0	12.2938	56.1556	0	0	0	0	0	12.6081	9.47538	0	29.0195	31.429	0	0	0
ENSG00000278299	1.61888	3.23188	2.65325	0	0	0	0	3.09058	3.58427e-06	5.90578	3.64904	3.51736	0	2.49578	2.36327	1.84254	0	0	0	5.48339	0	1.53202	1.912779	8.90265	3.75191
ENSG00000278301	3.19747	0.879917	0.716295	3.6067	5.24014	1.53299	4.11503	3.12502	3.00193	3.58883	2.30792	6.27815	3.14295	4.90985	1.55409	3.23382	0	4.0572	0.455475	2.89347	1.87752	2.31633	2.03593	2.70202	5.88868
ENSG00000278311	13.05069	14.346529	21.165576	4.557223	40.418281	24.814994	17.6249	9.936218120918	18.081488	18.66914	14.829373	15.545632	17.871704	18.61767	17.286186	27.652475	20.587974	24.78954	20.908285	26.130345	23.73348	16.519523	22.897805	19.76389499601	33.058241
ENSG00000278318	0.129297	0.303642	1.10086	0	0.308913	1.887455	0.351998	0.483824	0.542738	0	0.586178	0.56355	0.164958	0.417035	0.196384	0	1.934278	0	0.665042	0.298942	0	1.3189503	1.726629	1.195313	0.4320441
ENSG00000278416	0	0	0	0	2.78016	3.80816	0	1.61808	4.10588	3.04076	0	0	0	1.76148	4.91882	0.11695	0.954515	0	0	0	0	0	0	0	2.23299
ENSG00000278463	0	0	11.5566	0	27.7465	0	0	7.85485	0	0	0	0	5.63999	5.46634	0	11.8037	6.63075	0	0	4.81899	0	14.2558	0	0	0
ENSG00000278513	0	4.63531	2.95457	0	0	0.866215	0	0	0	1.37847	0	5.13555	2.14311	0	0	0	0	0	0	0	0	0	1.16771	0	0
ENSG00000278530	0.603897	0.557617	1.774362	0.626774	1.73429	0.433144	0.650836	1.19677	0.191697	0.659207	2.65865	0.965194	0.757985	1.62983	1.482517	0.885623	0.23757	1.0424	0.624704	0.495482	0.824195	0.7401	0.226903	0.475269	1.31085
ENSG00000278535	1.348871	2.52418	0	0	0	1.86279	1.944169	1.404887	0	0	0	0.0787155	0	2.37535	0	0.999168	2.43523	0.10913	0.0816447	5.29922	0	0.0901917	0	3.67464	2.4113
ENSG00000278540	11.571106	8.982708468978	4.1582223	25.851897	8.6172795	6.9130179	36.470709	18.7228204460792	32.2924376	8.662091302	12.6214760073632	12.533738757	7.75244715	29.7830638355	9.548213341	21.949512	28.542824	18.8004083175	10.18451301215	33.93315	73.0255884129	20.0184159	31.069153328764	24.67856	25.461152
ENSG00000278558	0	3.710315	4.63077	7.4004	0	0	0	3.3123	1.04769	0	0	0	0	0	16.33871	4.61534	8.240715	0	5.50852	0	9.236653	0.729731	9.506668	4.29478	0
ENSG00000278570	0	0.255751	0	0.532961	0	0.191248	0.420388	0.226891	0	0	0	0.187876	1.60361	0	0	0.706313	0.283893	0	0	0.219434	0.263394	0.42132	0	0	0
ENSG00000278572	3.52751	3.26663	2.34643	2.87178	3.60692	0	9.09375	1.0374	3.52541	3.26779	1.16505	4.689	2.98745	0	0	1.28541	0	2.9395	3.86603	3.77665	0.395028	0	2.49858	2.65149	2.35547
ENSG00000278586	0	0	13.8996	0	0	0	0	0	0	6.37594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.7476
ENSG00000278588	0	0	0	0	0	0	0	0	0	0	0	4.40999	6.18917	0	6.80724	5.14027	11.7477	0	0	0	0	0	3.70434	0	0
ENSG00000278599	0	0.01241129	0	0	0	0	0	0	3.68332	2.89123e-07	0	2.31507e-07	1.70287e-05	0	0	0.00088896	0	0	0	0	0	0	1.53665	0	0
ENSG00000278615	35.71312	39.9754	5.92395	22.8742	4.09559	37.8272	48.52302	14.0043	23.62176	43.6978	11.61262	29.59935	45.21375	43.42404	23.8109	25.52698	21.8577	12.2278	28.6556	51.09794	20.2169	47.79432	28.0583	3.63333	35.36358
ENSG00000278616	4.32799	1.35535	2.72869	0	0	3.54658	0.317724	3.13427	4.06214	0.6661	4.93932	3.95423	0.741976	1.64328	1.27736	3.24906	0.337536	1.03655	1.61559	1.08304	7.25228	3.13479	4.57873	3.71314	3.10285
ENSG00000278619	7.45073	6.1324	12.2983	1.36481	0	4.267344	8.27023	1.17118	3.76023	0	0.77481	0.323159	2.85891	3.309612	1.38321	1.8081	0	1.306781	0	0.376962	3.43961	3.09583	0.88051	4.62528	13.41963
ENSG00000278631	0	0	0	0	1.10382	0	0	0	0	0	0	0	0	0	0	0	0	1.26493	0.415931	1.10641	0	0	0	0	0
ENSG00000278637	0	0	22.6684	0	0	0	0	0	2.64668	0	0	6.59136	0	0	0	0	0	0	0	0	0	0	0	27.1133	0
ENSG00000278662	1.414843	1.10422	0.637571	0	0.741218	0	0	0.623561	0	0	1.466699	3.30631	4.26495	0	0.643517	0	0.876691	1.24266	2.3029667231	0	1.62709	1.033208	0	0	3.293682
ENSG00000278677	9.84799	0	23.6046	0	0	0	0	0	0	0	3.54238	0	8.45999	0	0	4.08467	0	0	9.51479	0	0	8.52413	4.88054	0	21.649
ENSG00000278797	0	0	0	0	0	0	0	0	0	0	0	11.3146	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278828	0	0	2.43973	0	8.08417	0	0	0.409833	0.56112	1.11514	0	4.10009	0	0	0	0.6321	0	0	1.73528	0	9.36687	0.390859	0.462164	0	1.04738
ENSG00000278845	22.6324	26.2853	10.2054	17.6955	28.3032	35.7991	37.3228	34.4418	25.9281	18.8386	25.8287	64.7975	27.2707	29.1948	32.4399	20.9983	16.1264	14.18302	14.2311	32.241	21.5972	27.3764	27.8683	5.43747	51.3141
ENSG00000278882	0	4.12071	1.56383	10.7903	0	0	7.09232	4.85696	9.29533	5.48956	7.90498	18.4616	6.5748	0	2.69764	5.36304	0	0	3.82412	0	1.05427	0	0	1.81621	4.27436
ENSG00000278883	195.718	203.031	295.891	150.823	78.8073	140.476	96.592	120.962	134.395	170.789	117.272	224.849	52.309	222.321	155.499	0	236.467	246.596	99.645	386.043	76.5204	25.8177	147.22	0	111.117
ENSG00000278888	816.239	818.613	589.785	740.591	217.964	237.135	387.549	638.895	312.698	569.245	431.544	811.332	381.076	476.828	724.689	605.902	542.289	814.673	471.05	454.593	356.787	189.29	44.3974	215.558	327.977
ENSG00000278899	0	0	1.18223	0	0.764486	3.00558	0	0	0	0	0	0	0.420845	0	0	0	0	0.438189	0	0	0	0	0	0	0
ENSG00000278919	2.18497	1.7121	1.31077	0.785872	0.82236	0.780714	0.747914	0.973437	1.5321	1.08844	3.75457	0.630882	1.40659	1.31768	0.526211	2.24702	1.96252	2.94886	0.593979	2.80231	0.38509	1.44434	0.812261	1.24266	1.54823
ENSG00000278931	0.383842	0	0.415421	0.78117	6.49013	2.48086	1.70044	1.06843	2.07056	0	0	1.71839	0.569345	0.303227	2.40457	0	0	0.707427	2.05183	0.267117	0	0	0	0	0.659019
ENSG00000279007	29.4305	0.000134359	63.7998	39.9964	0	2.64144	35.3232	0	7.78817	74.6124	0	5.1599	1.1045	0	0	13.7108	19.5273	0	0	21.7335	27.323	0	35.569	99.8076	0.0070898
ENSG00000279018	0	0.912204	0	0	7.74715	0	3.27673	4.15651	0	0	0.928227	14.8751	0	7.11346	4.60571	0	12.0829	4.58373	0	2.06225	2.42027	1.637	1.44731	0	3.03369
ENSG00000279049	224.755	290.834	254.384	378.379	146.995	137.832	254.803	179.276	15.192	212.199	206.427	235.517	335.623	96.9158	184.811	240.67	322.716	177.08	251.925	333.147	163.983	181.804	233.992	246.502	247.561
ENSG00000279058	0	0	0	0	0	0	0	0	0	0	0	0.71414	0	0.654385	0	0	0	0	0	0	1.01843	0.904808	0	0	0
ENSG00000279096	0.410746	0.632	0.746812	0.417519	0.194179	0.782049	1.12009	1.1617	0.239138	0.457862	0.454898	2.06828	0.851153	0.430243	0	0	0.447029	0.521266	0.874659	0.835651	0	0.181819	0.863106	0.212532	0.75044
ENSG00000279115	0	0	0	0	0	0	4.86601	0	0	7.01696	0	4.63717	0	0	0	7.09599	6.30934	0	0	4.91984	0	0	0	0	0
ENSG00000279119	0	0	0	0	0	5.91982	0	0.292889	0	0	0	0	2.7854	0	0	14.7217	4.17751	0	3.53609	0	0	0	7.18032	0	0
ENSG00000279126	0.000115685	6.33929	0	0.917804	0	0	9.40406e-08	0	0	6.7011e-07	4.34613	0	4.34065	0.770278	0	0.88534	1.97835	10.4592	0	0	0	2.01261	3.22017	0	2.30484
ENSG00000279152	0	0	1.98231	0	0	0	0	4.78561	0	0	0	0	0	0	2.51226e-05	0.180148	6.09404	0	0	0	0	0	0	1.30513	0
ENSG00000279168	0	0	0	0	5.16183	0	0	3.57651	0	0	0	0.100629	0.959425	0	0	6.48606	2.26148	2.08463	0.780555	0	1.58424	3.98028	0	1.06339	0.693684
ENSG00000279177	0	0	2.33062	0	0	0	0.816041	0	3.55815	0	0	2.37486	1.34196	0	3.15802	0	0	0.479265	0	0	0	0	0	0	0
ENSG00000279183	0	0	0	0	12.2119	0	0	0	0	0	0	0	11.9176	8.87415	0	0	0	0	0	0	0	9.49555	0	0	5.38213
ENSG00000279208	0	3.90341	6.0693	0	5.93928	2.0458	1.06845	0	0	0	0	0	0.841612	1.682	2.76495	0	0	0	0	0	0	0	0	0	5.66771
